"Anio","ID region","Region","Provincia","Comuna","Número explotación","Número bloque","Tipo productor","Especie","Variedad","Anio plantacion","Metodo de riego","Numero de arboles","Superficie (ha)"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Llaillay","21144","6","Mujer","Nogal","Serr","2015","Surco","32","0,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1322","1","Empresa","Nogal","Serr","2000","Surco","20","0,13"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","500","4","Hombre","Nogal","Serr","2005","Surco","16","0,16"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Llaillay","17426","5","Hombre","Nogal","Serr","2010","Surco","47","0,17"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20627","3","Hombre","Nogal","Serr","2010","Surco","37","0,18"
"2025","5","Región de Valparaíso","San Antonio","Santo Domingo","24185","1","Empresa","Limonero","Eureka","2024","Goteo","240","0,30"
"2025","5","Región de Valparaíso","Petorca","La Ligua","16557","7","Hombre","Limonero","Eureka","2025","Goteo","250","0,30"
"2025","5","Región de Valparaíso","Marga Marga","Olmué","24919","1","Empresa","Limonero","Eureka","2017","Goteo","300","0,30"
"2025","5","Región de Valparaíso","Petorca","Cabildo","24267","1","Hombre","Limonero","Eureka","2018","Goteo","300","0,30"
"2025","5","Región de Valparaíso","Petorca","Cabildo","20431","1","Empresa","Limonero","Eureka","2017","Goteo","343","0,30"
"2025","5","Región de Valparaíso","San Antonio","Santo Domingo","24185","2","Empresa","Limonero","Eureka","2024","Goteo","248","0,31"
"2025","5","Región de Valparaíso","San Antonio","Santo Domingo","21234","1","Empresa","Limonero","Eureka","2010","Goteo","200","0,32"
"2025","5","Región de Valparaíso","Petorca","Cabildo","21665","2","Hombre","Limonero","Eureka","2002","Goteo","213","0,32"
"2025","5","Región de Valparaíso","Petorca","Cabildo","21665","1","Hombre","Limonero","Eureka","2005","Goteo","213","0,32"
"2025","5","Región de Valparaíso","San Antonio","Algarrobo","9699","2","Hombre","Limonero","Eureka","2000","Goteo","183","0,33"
"2025","5","Región de Valparaíso","Petorca","Cabildo","21663","1","Hombre","Limonero","Eureka","2019","Goteo","170","0,34"
"2025","5","Región de Valparaíso","Petorca","La Ligua","5527","4","Empresa","Limonero","Eureka","2014","Goteo","189","0,34"
"2025","5","Región de Valparaíso","Valparaíso","Puchuncaví","13929","1","Hombre","Limonero","Eureka","2005","Goteo","227","0,34"
"2025","5","Región de Valparaíso","San Antonio","Algarrobo","18336","1","Hombre","Limonero","Eureka","2011","Goteo","227","0,34"
"2025","5","Región de Valparaíso","Petorca","Cabildo","2715","4","Hombre","Limonero","Eureka","2020","Goteo","233","0,35"
"2025","5","Región de Valparaíso","Petorca","Cabildo","20421","2","Hombre","Limonero","Eureka","2018","Goteo","200","0,36"
"2025","5","Región de Valparaíso","Petorca","La Ligua","2062","1","Hombre","Limonero","Eureka","2015","Goteo","240","0,36"
"2025","5","Región de Valparaíso","San Antonio","Cartagena","21215","1","Mujer","Limonero","Eureka","2006","Goteo","156","0,39"
"2025","5","Región de Valparaíso","San Antonio","Algarrobo","18336","2","Hombre","Limonero","Eureka","2010","Goteo","260","0,39"
"2025","5","Región de Valparaíso","Petorca","Cabildo","23862","1","Hombre","Limonero","Eureka","2014","Goteo","260","0,39"
"2025","5","Región de Valparaíso","Petorca","Cabildo","20436","1","Empresa","Limonero","Eureka","2002","Goteo","111","0,40"
"2025","5","Región de Valparaíso","Petorca","Cabildo","14187","2","Empresa","Limonero","Eureka","2024","Goteo","222","0,40"
"2025","5","Región de Valparaíso","Petorca","Cabildo","16307","1","Empresa","Limonero","Eureka","2013","Goteo","267","0,40"
"2025","5","Región de Valparaíso","Petorca","La Ligua","22047","1","Hombre","Limonero","Eureka","2015","Goteo","285","0,40"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","22119","7","Hombre","Limonero","Eureka","2022","Goteo","291","0,40"
"2025","5","Región de Valparaíso","Petorca","Cabildo","21663","3","Hombre","Limonero","Eureka","1994","Goteo","205","0,41"
"2025","5","Región de Valparaíso","Petorca","La Ligua","2105","2","Hombre","Limonero","Eureka","2002","Goteo","456","0,41"
"2025","5","Región de Valparaíso","Petorca","La Ligua","2045","3","Hombre","Limonero","Eureka","2021","Goteo","168","0,42"
"2025","5","Región de Valparaíso","Petorca","Cabildo","18703","4","Mujer","Limonero","Eureka","2007","Goteo","233","0,42"
"2025","5","Región de Valparaíso","Petorca","Cabildo","24337","2","Hombre","Limonero","Eureka","2022","Goteo","250","0,45"
"2025","5","Región de Valparaíso","Petorca","Cabildo","4579","9","Empresa","Limonero","Eureka","2010","Goteo","300","0,45"
"2025","5","Región de Valparaíso","Petorca","Cabildo","24296","2","Hombre","Limonero","Eureka","2014","Goteo","300","0,45"
"2025","5","Región de Valparaíso","Petorca","Cabildo","23881","2","Hombre","Limonero","Eureka","2018","Goteo","300","0,45"
"2025","5","Región de Valparaíso","Petorca","Cabildo","24372","1","Mujer","Limonero","Eureka","2019","Goteo","375","0,45"
"2025","5","Región de Valparaíso","Petorca","Cabildo","23862","2","Hombre","Limonero","Eureka","2017","Goteo","306","0,46"
"2025","5","Región de Valparaíso","Quillota","Quillota","9709","4","Hombre","Limonero","Eureka","2016","Goteo","307","0,46"
"2025","5","Región de Valparaíso","San Antonio","Santo Domingo","21242","7","Hombre","Limonero","Eureka","2022","Goteo","380","0,46"
"2025","5","Región de Valparaíso","San Antonio","Santo Domingo","21242","8","Hombre","Limonero","Eureka","2023","Goteo","380","0,46"
"2025","5","Región de Valparaíso","San Antonio","Cartagena","24778","2","Hombre","Limonero","Eureka","2023","Goteo","511","0,46"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","4102","1","Hombre","Limonero","Eureka","2020","Goteo","767","0,46"
"2025","5","Región de Valparaíso","Petorca","Cabildo","24685","1","Mujer","Limonero","Eureka","2015","Goteo","224","0,47"
"2025","5","Región de Valparaíso","Quillota","Calera","19722","1","Hombre","Limonero","Eureka","2015","Goteo","313","0,47"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","1061","6","Hombre","Limonero","Eureka","2002","Goteo","200","0,48"
"2025","5","Región de Valparaíso","Petorca","Cabildo","20903","1","Hombre","Limonero","Eureka","2016","Goteo","320","0,48"
"2025","5","Región de Valparaíso","Petorca","Cabildo","4576","4","Empresa","Limonero","Eureka","2021","Goteo","320","0,48"
"2025","5","Región de Valparaíso","Petorca","Cabildo","21667","3","Hombre","Limonero","Eureka","2007","Goteo","326","0,49"
"2025","5","Región de Valparaíso","Valparaíso","Quintero","22202","1","Empresa","Limonero","Eureka","2007","Goteo","327","0,49"
"2025","5","Región de Valparaíso","Petorca","Cabildo","4579","1","Empresa","Limonero","Eureka","2015","Goteo","250","0,50"
"2025","5","Región de Valparaíso","Petorca","Cabildo","24300","2","Empresa","Limonero","Eureka","2021","Goteo","278","0,50"
"2025","5","Región de Valparaíso","Petorca","Cabildo","24293","1","Hombre","Limonero","Eureka","2002","Goteo","333","0,50"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1587","10","Empresa","Nogal","Serr","1974","Surco","36","0,20"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1572","4","Hombre","Nogal","Serr","1997","Surco","61","0,22"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","4193","1","Empresa","Nogal","Serr","2002","Surco","115","0,23"
"2025","5","Región de Valparaíso","Petorca","Petorca","17293","1","Mujer","Nogal","Serr","2010","Surco","40","0,26"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","211","4","Hombre","Nogal","Serr","2012","Surco","53","0,26"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","18063","6","Hombre","Nogal","Serr","2009","Surco","78","0,28"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","211","2","Hombre","Nogal","Serr","2015","Surco","93","0,28"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1587","7","Empresa","Nogal","Serr","2002","Surco","59","0,30"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Panquehue","16915","1","Hombre","Nogal","Serr","2022","Surco","64","0,31"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","358","1","Empresa","Nogal","Serr","2000","Surco","74","0,31"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","8314","2","Empresa","Nogal","Serr","2002","Surco","92","0,33"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1322","2","Empresa","Nogal","Serr","2003","Surco","52","0,34"
"2025","5","Región de Valparaíso","Quillota","Nogales","17368","4","Hombre","Nogal","Serr","2005","Surco","97","0,34"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","17602","2","Hombre","Nogal","Serr","2021","Surco","73","0,41"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1322","3","Empresa","Nogal","Serr","2010","Surco","65","0,42"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","12530","1","Hombre","Nogal","Serr","2018","Surco","120","0,42"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","23550","1","Hombre","Nogal","Serr","2010","Surco","105","0,44"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20627","2","Hombre","Nogal","Serr","2013","Surco","157","0,47"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20627","1","Hombre","Nogal","Serr","2010","Surco","98","0,48"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","14173","1","Hombre","Nogal","Serr","1995","Surco","100","0,49"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","14173","2","Hombre","Nogal","Serr","2015","Surco","100","0,49"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","9856","4","Empresa","Nogal","Serr","2018","Surco","299","0,49"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1640","1","Empresa","Nogal","Serr","2004","Surco","129","0,54"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","494","1","Hombre","Nogal","Serr","1990","Surco","100","0,56"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","358","3","Empresa","Nogal","Serr","2005","Surco","143","0,60"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1605","1","Hombre","Nogal","Serr","2012","Surco","128","0,62"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20630","2","Hombre","Nogal","Serr","2000","Surco","129","0,63"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","341","1","Mujer","Nogal","Serr","2014","Surco","116","0,65"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","4193","2","Empresa","Nogal","Serr","2020","Surco","335","0,67"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","17602","1","Hombre","Nogal","Serr","2012","Surco","125","0,70"
"2025","5","Región de Valparaíso","Los Andes","Rinconada","20258","1","Hombre","Nogal","Serr","1995","Surco","127","0,71"
"2025","5","Región de Valparaíso","Quillota","Nogales","19505","1","Hombre","Nogal","Serr","2008","Surco","158","0,76"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","17704","2","Hombre","Nogal","Serr","2017","Surco","163","0,80"
"2025","5","Región de Valparaíso","Quillota","Nogales","21853","1","Mujer","Nogal","Serr","2015","Surco","144","0,81"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1263","9","Hombre","Nogal","Serr","2011","Surco","157","0,88"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","18036","1","Hombre","Nogal","Serr","2010","Surco","190","0,95"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1572","1","Hombre","Nogal","Serr","2000","Surco","208","1,00"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","18043","1","Hombre","Nogal","Serr","2010","Surco","278","1,00"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","4442","1","Hombre","Nogal","Serr","2014","Surco","278","1,00"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","505","1","Empresa","Nogal","Serr","2007","Surco","319","1,02"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","500","1","Hombre","Nogal","Serr","2020","Surco","212","1,04"
"2025","5","Región de Valparaíso","Quillota","Nogales","19518","1","Empresa","Nogal","Serr","2009","Surco","360","1,08"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1605","2","Hombre","Nogal","Serr","2008","Surco","231","1,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","17704","1","Hombre","Nogal","Serr","2008","Surco","242","1,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","18063","2","Hombre","Nogal","Serr","2010","Surco","244","1,10"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","12518","1","Hombre","Nogal","Serr","2007","Surco","229","1,12"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","14771","1","Empresa","Nogal","Serr","2000","Surco","239","1,17"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","12530","3","Hombre","Nogal","Serr","2018","Surco","346","1,21"
"2025","5","Región de Valparaíso","Petorca","Petorca","14129","1","Hombre","Nogal","Serr","2010","Surco","218","1,22"
"2025","5","Región de Valparaíso","Los Andes","Rinconada","1210","1","Mujer","Nogal","Serr","2008","Surco","309","1,25"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1572","2","Hombre","Nogal","Serr","2000","Surco","265","1,27"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1605","1","Hombre","Nogal","Serr","2008","Surco","232","1,28"
"2025","5","Región de Valparaíso","Quillota","Nogales","13947","3","Hombre","Nogal","Serr","2012","Surco","263","1,29"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","12530","2","Hombre","Nogal","Serr","2002","Surco","255","1,43"
"2025","5","Región de Valparaíso","Quillota","Nogales","13947","1","Hombre","Nogal","Serr","2012","Surco","292","1,43"
"2025","5","Región de Valparaíso","Quillota","Nogales","19511","4","Hombre","Nogal","Serr","2012","Surco","259","1,45"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","515","1","Mujer","Nogal","Serr","2005","Surco","300","1,47"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","4145","2","Hombre","Nogal","Serr","2010","Surco","304","1,49"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1640","1","Empresa","Nogal","Serr","2004","Surco","357","1,50"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","194","2","Empresa","Nogal","Serr","2007","Surco","184","1,62"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","6931","2","Hombre","Nogal","Serr","2013","Surco","205","1,64"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Panquehue","9925","1","Hombre","Nogal","Serr","2014","Surco","456","1,64"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","204","1","Empresa","Nogal","Serr","2009","Surco","233","1,68"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","20227","2","Hombre","Nogal","Serr","2010","Surco","142","1,70"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","4451","2","Empresa","Nogal","Serr","2010","Surco","304","1,70"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","20227","1","Hombre","Nogal","Serr","1998","Surco","144","1,73"
"2025","5","Región de Valparaíso","Los Andes","San Esteban","486","3","Mujer","Nogal","Serr","2013","Surco","357","1,75"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","12515","1","Mujer","Nogal","Serr","2005","Surco","218","1,77"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","San Felipe","1572","3","Hombre","Nogal","Serr","2002","Surco","417","2,00"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","14732","1","Empresa","Nogal","Serr","2009","Surco","425","2,04"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","8302","1","Empresa","Nogal","Serr","2008","Surco","377","2,11"
