ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2026;13019;INGENIERIA COMERCIAL (CONCEPCION);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;130;152;1;762.5;67.89;597;652.6;693.12;740.73;734.5;775;833.75;939
2026;13020;INGENIERIA EN BIOTECNOLOGIA VEGETAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;33;0;614.5;67.37;505;588.7;614.5;660.7;663;700.5;741.9;816
2026;13022;AUDITORIA;UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;60;65;1;666;79.49;571.5;628.2;662.5;721.16;724.5;780.5;835.4;882
2026;13023;ADMINISTRACION PUBLICA Y CIENCIA POLITICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;70;80;1;684.5;68.82;561;649.4;678.62;723.22;720;760.25;813.2;909.5
2026;13024;DERECHO;UNIVERSIDAD DE CONCEPCION;DERECHO;145;170;1;746;56.13;685;746.5;774.5;818.84;812.75;864.5;887.45;994.5
2026;13025;TRABAJO SOCIAL;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;70;83;1;617.5;59.53;497.5;550.6;575.25;621.48;621;656.75;691.2;773
2026;13026;ANTROPOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;66;88;1;552;84.43;485.5;528;570.75;639.65;642;708.62;743.25;844
2026;13027;EDUCACION PARVULARIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;45;1;592;74.66;499;550.6;577;621.62;605.5;662;707.5;911.5
2026;13028;EDUCACION DIFERENCIAL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;44;1;578;62.4;547;578.3;600.88;651.83;646;689.25;732.4;821.5
2026;13029;DERECHO (CHILLAN);UNIVERSIDAD DE CONCEPCION;DERECHO;65;72;1;624;71.92;606.5;672.5;704.25;757.72;743.25;800.75;859.05;939.5
2026;13030;INGENIERIA COMERCIAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;60;68;1;702;79.67;551;638.95;674.88;730.58;719;775.75;835.75;917.5
2026;13031;PERIODISMO;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;50;62;1;556.5;81.31;546;593.5;621.62;679.44;663;730.5;775.4;943
2026;13032;EDUCACIÓN BÁSICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;80;89;1;579.5;66.32;504;546.5;570.5;622.57;618.5;665;701.6;841
2026;13035;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;25;35;1;597;80.41;521;564;601.75;655.64;645.5;707.75;752.9;850
2026;13036;PEDAGOGIA EN CS. NATURALES Y FISICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;15;0;576;80.43;518.5;592.6;647.5;682.57;678;733;784.9;822
2026;13037;PEDAGOGIA EN CS. NATURALES Y QUIMICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;14;0;549.5;86.85;513;551.6;620.12;671.79;696;720.38;737.6;828
2026;13039;PEDAGOGIA EN EDUCACION MUSICAL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;25;30;1;740.5;70.42;633.5;647.45;677.75;735.3;734;782.62;805.2;925.5
2026;13040;PEDAGOGIA EN HISTORIA Y GEOGRAFIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;45;55;1;587.5;75.06;554.5;589.2;634.25;679.18;667.5;710.5;777.7;860.5
2026;13041;PEDAGOGIA EN ESPAÑOL;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;40;1;614;71.99;604;614.5;639.25;703.94;709.25;744.62;808.25;880
2026;13042;PEDAGOGIA EN FILOSOFIA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;16;0;554.5;92.83;525.5;551.75;587.12;660.84;651.75;731.12;786.5;809
2026;13043;INGENIERIA EN CONSERVACION DE RECURSOS NATURALES;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;32;0;601;80.55;497;563.9;601.38;663.92;675.5;709.88;768.25;840.5
2026;13044;INGENIERIA AMBIENTAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;40;29;0;528.5;94.75;489.5;524.8;552;621.02;603;661;743.4;860
2026;13046;CIENCIAS FISICAS;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;45;52;1;596.5;84.73;584;641;690.12;748.61;731.25;829;863.6;899
2026;13048;BIOQUIMICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;55;68;1;827.5;38.67;755;781.5;805.75;832.32;833;860;884.5;917.5
2026;13049;QUIMICA Y FARMACIA;UNIVERSIDAD DE CONCEPCION;SALUD;82;110;1;829;36.33;805.5;836.35;851.12;876.66;872.5;903.12;919.15;989
2026;13050;NUTRICION Y DIETETICA;UNIVERSIDAD DE CONCEPCION;SALUD;65;88;1;670.5;66.07;536;600.05;628.62;680.14;678.5;720.75;770.25;832.5
2026;13052;BACHILLERATO EN HUMANIDADES;UNIVERSIDAD DE CONCEPCION;HUMANIDADES;40;42;1;493.5;77.17;487.5;510.35;543.12;606.39;609.25;662;722.75;768.5
2026;13054;ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;50;60;1;505;79.28;505;570.8;613.25;674.66;674.75;726.38;775.05;888.5
2026;13055;ASTRONOMIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;35;45;1;836.5;50.22;724;769.2;785.5;827.31;825;856;885.4;945.5
2026;13056;GEOFISICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;35;47;1;653.5;93.33;500.5;596.7;629;694.78;687.5;782.75;816.6;865.5
2026;13057;PEDAGOGIA EN INGLES;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;55;62;1;680.5;80.48;508.5;588.9;634.62;695.57;700.25;752.38;794.25;880
2026;13058;TRADUCCION/INTERPRETACION EN IDIOMAS EXTRANJEROS;UNIVERSIDAD DE CONCEPCION;HUMANIDADES;73;85;1;622.5;79.85;546.5;596.9;628;699.6;698.5;746.5;814.4;884.5
2026;13059;LICENCIATURA EN HISTORIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;30;37;1;603;87.26;502;532.7;564.5;628.47;617.5;671;720.7;921.5
2026;13060;TEATRO;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;40;50;1;630;88.29;489.5;530.75;584;645.58;640.5;695.88;755;898
2026;13061;INGENIERIA AMBIENTAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;55;64;1;511;89.55;486;526.95;574.5;644.83;641;712.12;764.55;850
2026;13062;INGENIERIA CIVIL BIOMEDICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;58;80;1;812;43.11;775.5;805.55;822.62;855.34;851.75;884.62;917.8;969
2026;13064;INGENIERIA CIVIL EN TELECOMUNICACIONES;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;20;26;1;759.5;60.48;667;696.25;714.38;761.31;749.5;792.5;862.5;880
2026;13065;INGENIERIA ESTADISTICA;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;25;28;1;733;76.37;650.5;714.3;743.88;801;798.75;855.5;895.25;945.5
2026;13066;INGENIERIA CIVIL AEROESPACIAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;18;20;1;878;21.18;878;902.15;910.62;923.5;926;935.5;945.75;969
2026;13067;PSICOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;59;72;1;770.5;54.11;704.5;740.3;774.25;811.23;809.5;848;872.35;948
2026;13068;INGENIERIA CIVIL, PRIMER AÑO COMUN;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;190;220;1;724.5;53.33;622.5;727.9;773.38;798.89;799.5;836.5;863.65;922
2026;13069;INGENIERIA CIVIL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;98;110;1;741;52.75;696;748.4;781;814.01;804;853;889.65;937.5
2026;13070;INGENIERIA CIVIL ELECTRICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;53;58;1;858.5;42.42;771;820.4;842.5;873.22;878.25;904;924.75;969
2026;13071;INGENIERIA CIVIL ELECTRONICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;58;64;1;779.5;60.46;718.5;764.15;788;837.12;837.75;882.88;921.4;965.5
2026;13072;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;113;120;1;832.5;39.58;780;832.35;849.12;875.07;871.5;901.38;921.1;994.5
2026;13073;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;53;58;1;844;39.82;805;832.5;860.75;886.14;882;920.25;939;958
2026;13074;INGENIERIA CIVIL MECANICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;70;78;1;787;44.43;780;804.55;824.62;861.04;861.5;890.5;920.55;958
2026;13075;INGENIERIA CIVIL METALURGICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;75;88;1;654;59.32;653.5;700.75;746.12;781.05;779.25;816.12;865;899
2026;13076;INGENIERIA CIVIL QUIMICA;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;73;80;1;740.5;48.34;740.5;791.75;828.38;856.48;856.25;887.75;923;946
2026;13077;SOCIOLOGIA;UNIVERSIDAD DE CONCEPCION;CIENCIAS SOCIALES;65;70;1;489.5;89.42;489.5;533.3;576.62;651.26;648;714.75;764;851.5
2026;13078;INGENIERIA COMERCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;70;78;1;587;91.02;508;579.9;612.88;678.31;678.5;736;797.5;922
2026;13079;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;23;1;618.5;88.28;533.5;558.3;586.25;660.04;636.5;731.5;768.4;824
2026;13080;ARQUITECTURA;UNIVERSIDAD DE CONCEPCION;ARTE Y ARQUITECTURA;71;77;1;735.5;66.33;621.5;681.8;717.5;766.22;768;820;847.2;885.5
2026;13081;TECNOLOGIA MEDICA;UNIVERSIDAD DE CONCEPCION;SALUD;73;73;1;744.5;46.43;728.5;756.7;789;818.86;819;836.5;884;934
2026;13082;FONOAUDIOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;58;75;1;593.5;58.57;458.5;567.4;598;641.17;647.5;679.25;711.2;765.5
2026;13083;KINESIOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;68;68;1;619;55.02;619;692.7;718.75;752.18;749.75;783.5;818.75;900.5
2026;13085;INGENIERIA EN BIOTECNOLOGIA VEGETAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;20;23;1;642.5;77.13;486;491.7;517.25;586.61;575;645.5;690.4;731.5
2026;13086;MEDICINA;UNIVERSIDAD DE CONCEPCION;SALUD;100;100;1;916.5;21.66;878;920.1;930.5;945.47;947.25;958;969;994.5
2026;13087;ENFERMERIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;SALUD;103;160;1;756;61.75;630.5;681.7;713.12;758.82;756;800.5;846.55;924.5
2026;13088;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE CONCEPCION;SALUD;80;80;1;672;56.25;628.5;690.5;704.5;749.88;747;785.5;817.55;885.5
2026;13089;EDUCACION DIFERENCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;35;36;1;545;57.71;460.5;547;563.38;598.72;590.75;630.5;670.25;731
2026;13091;ODONTOLOGIA;UNIVERSIDAD DE CONCEPCION;SALUD;75;106;1;829;44.19;739;794.75;809.75;839.27;832.5;861.5;908;942
2026;13092;EDUCACIÓN BÁSICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;35;40;1;543.5;63.33;412.5;546.2;560.75;608.26;611;653.88;680.2;704.5
2026;13093;INGENIERIA GEOMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;30;37;1;504;108.75;495.5;533.9;564.5;652.03;627.5;717.5;798.4;930
2026;13094;AUDITORIA - DIURNA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;ADMINISTRACIÓN Y COMERCIO;40;45;1;600;82.11;537;595.5;626;679.98;660;715;805.6;872
2026;13101;PEDAGOGIA EN EDUCACION FISICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;70;90;1;663.5;72.41;534;570.95;595.88;659.52;659.25;706.88;746.5;853
2026;13102;INGENIERIA CIVIL DE MINAS;UNIVERSIDAD DE CONCEPCION;TECNOLOGÍA;70;81;1;802.5;47.92;727;773;799;829.86;827.5;858.5;894.5;948
2026;13103;ENFERMERIA (CHILLAN);UNIVERSIDAD DE CONCEPCION;SALUD;58;74;1;751.5;66.47;575;615.7;646.38;696.47;690.75;748.38;779.45;871
2026;13104;ENFERMERIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;SALUD;58;68;1;557;63.27;557;602.55;633;677.93;678.25;713;762.85;826.5
2026;13105;AGRONOMIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;AGROPECUARIA;55;66;1;529;98.97;489.5;535;578.62;642.8;624.5;692.75;774;945.5
2026;13106;PEDAGOGIA EN INGLES (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;30;35;1;633;74.88;547.5;569.3;605.25;657.57;654;692.5;733;900.5
2026;13107;PEDAGOGIA EN ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;22;1;589;82.89;582.5;592.25;639;694.05;680.75;727.38;800.85;891.5
2026;13108;PEDAGOGIA EN MATEMATICA;UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;40;43;1;597;98.68;571.5;600.2;641.5;722;728;792.5;845.4;958
2026;13111;PEDAGOGIA EN MATEMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;20;19;0;567;78.3;549;558.5;576;640.55;636.5;676.75;754.5;810.5
2026;13112;PEDAGOGIA EN ESPAÑOL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;EDUCACIÓN;25;25;1;604;81.04;531;562;582;640.88;639.5;677;728.1;890.5
2026;13114;BACHILLERATO EN CIENCIAS E INNOVACIÓN;UNIVERSIDAD DE CONCEPCION;CIENCIAS BÁSICAS;60;60;1;621;80.16;559.5;621;681.88;729.79;727.25;793.12;833.7;904
2026;14001;AGRONOMIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;AGROPECUARIA;70;90;1;539;77.66;483;531.5;565.12;623.12;609.5;681;709.1;873
2026;14002;ARQUITECTURA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;90;105;1;773.5;67.84;592;673.2;698.5;751.23;741.5;802.5;841.3;926.5
2026;14003;DISEÑO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;65;85;1;645.5;96.68;447.5;540.7;588.5;649.79;633;690.5;785.9;900
2026;14004;LICENCIATURA EN ARTE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;50;48;0;516;100.86;488.5;510.25;555.5;626.23;623;662.38;770.3;891.5
2026;14005;INGENIERIA COMERCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ADMINISTRACIÓN Y COMERCIO;130;150;1;601;70.14;554;632.35;664.62;713.63;706;750.12;812.3;958
2026;14006;CONTADOR AUDITOR;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ADMINISTRACIÓN Y COMERCIO;90;110;1;618.5;75.04;515;590.6;618.75;675;661.25;722.88;781.6;878.5
2026;14007;PERIODISMO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;85;100;1;579;80.06;513.5;577;630.25;671.49;662.5;714.25;787.55;925
2026;14008;TRABAJO SOCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;55;75;1;560;75.77;452;520.1;543.75;604.68;596;658.25;692.9;824
2026;14009;BACHILLERATO EN CIENCIAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;30;50;1;540.5;84.12;525.5;584.75;618.12;686.98;692.5;745.75;804.5;834.5
2026;14012;BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;70;85;1;692;72.6;592;650.2;686.5;740.93;733;793.5;834.3;913
2026;14013;QUIMICA INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;15;25;1;622.5;79.37;572.5;609.3;622.5;683.86;686.5;707.5;761.6;926.5
2026;14014;PEDAGOGIA EN QUIMICA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;8;0;667;89.42;560;616.35;660.38;702.69;693.75;742.88;817.05;837
2026;14015;KINESIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;SALUD;80;100;1;752.5;76.15;540;618.15;659.5;704.5;690.25;759.12;816.45;927
2026;14016;PEDAGOGIA EN EDUCACION FISICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;65;80;1;585;65.08;497;584.9;603.38;651.64;642.75;686.12;726.6;880.5
2026;14018;GEOGRAFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;30;34;1;500.5;65.16;499.5;531.15;567.12;615.15;617.5;663.12;673.85;806.5
2026;14030;DERECHO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;DERECHO;195;225;1;746;63.69;646;700;739;784.56;782;825;869;981.5
2026;14032;PEDAGOGIA EN EDUCACION ESPECIAL M/DISCAPACIDAD INTELECTUAL O M/DIFICULTA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;60;75;1;591;61.79;475;554.5;576.5;616.72;603.5;652.75;708.6;794.5
2026;14033;PEDAGOGIA EN EDUCACION BASICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;65;1;711;68.42;518;557;588;635.41;631;675;718.8;860.5
2026;14034;EDUCACION PARVULARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;30;45;1;553;66.31;471.5;549.4;579;628.26;629;668.5;718.2;770
2026;14037;PEDAGOGIA EN INGLES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;75;80;1;558.5;80.3;498.5;564.4;589.12;649.78;634.25;690.5;761.15;851
2026;14038;INTERPRETACION O TRADUCCION (INGLES-ESPAÑOL);PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;65;85;1;568;75.84;493;527.5;568;625.89;621;666.5;726.7;809
2026;14040;PSICOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;80;95;1;717.5;55.46;662;692.4;724.5;768.22;772;805.75;834.1;909.5
2026;14060;INGENIERIA CIVIL BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;80;1;557.5;103.29;486.5;573.85;617.38;682.93;667.5;735.62;811.9;948
2026;14061;INGENIERIA CIVIL ELECTRICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;780.5;67.85;612.5;679.1;721.5;767.56;766;822.75;852.5;894.5
2026;14062;INGENIERIA CIVIL ELECTRONICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;696;74.33;563;640.3;676;730.21;739.5;772.25;830.6;894.5
2026;14063;INGENIERIA CIVIL INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;155;180;1;785;51.66;700;765.55;791.38;827.07;823.5;866.5;897;966
2026;14064;INGENIERIA CIVIL INFORMATICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;135;150;1;823.5;64.08;660;692.9;729.5;781.03;786;828.62;871.15;913
2026;14065;INGENIERIA CIVIL MECANICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;55;70;1;800.5;58.06;656.5;700;728.12;772.86;772.5;818.75;839.95;904
2026;14066;INGENIERIA CIVIL METALÚRGICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;40;56;1;700;73.05;619.5;661.75;693;739.25;716.25;785.5;842.25;919.5
2026;14067;INGENIERIA CIVIL QUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;75;1;702;76.09;571.5;659.7;693.5;744.87;733;790.5;858.5;922
2026;14069;INGENIERIA ELECTRICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;30;45;1;719.5;73.22;578;640.7;686.5;729.42;725;773;813.3;904
2026;14070;INGENIERIA ELECTRONICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;25;40;1;698.5;82.73;588;618.15;657.5;723.72;712.25;787.75;841.3;891.5
2026;14071;INGENIERIA EN CONSTRUCCION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;40;55;1;550.5;60.17;543;569.9;594.5;636.61;624;665.5;730.8;782
2026;14072;INGENIERIA MECANICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;25;35;1;596;68.07;556;646.2;687;721.94;715;779.75;808.8;851.5
2026;14080;OCEANOGRAFIA Ó BIOLOGIA MARINA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;45;60;1;653;78.24;509.5;587.75;610;666.8;659.25;709;765.55;919
2026;14081;INGENIERIA CIVIL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;85;110;1;701;72.48;562;636;674.62;721.87;713.25;772;823.65;911
2026;14082;TECNOLOGIA MEDICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;SALUD;90;120;1;646;62.1;585.5;639.4;664.12;708.56;698.75;758.62;781.85;917.5
2026;14083;INGENIERIA CIVIL DE MINAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;90;115;1;708.5;54.29;649.5;684.6;714;754.72;753.5;794.5;832.5;861.5
2026;14085;PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;21;1;546.5;89.1;546.5;560;583;646.81;603.5;700;743;900.5
2026;14086;LICENCIATURA EN BIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;20;30;1;660;89.78;473;552.15;611.5;665.23;659.25;741.62;760.6;835
2026;14087;PEDAGOGIA EN MATEMATICAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;56;1;577;90.43;576;631;690.5;756.26;770.25;818.5;860.5;956.5
2026;14088;LICENCIATURA EN MATEMATICAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;10;8;0;542;144.43;542;559.15;665.5;752.5;766.25;860.88;911.8;930
2026;14089;PEDAGOGÍA EN FÍSICA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;7;0;644.5;88.9;644.5;690.7;737.75;786.71;805;836.5;882.6;909
2026;14090;LICENCIATURA EN FISICA O LICENCIATURA EN FISICA MENCION ASTRONOMIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;35;42;1;571.5;99.28;508;573.65;625.38;694.18;679.75;754.5;835.95;917.5
2026;14091;PEDAGOGIA EN CASTELLANO Y COMUNICACION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;60;67;1;553;87.12;438;556.7;575.5;639.02;621.5;701;753.1;922
2026;14092;LICENCIATURA EN LINGUISTICA Y LITERATURA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;20;25;1;509.5;101.02;499.5;511.9;579;632.08;614;682;709.8;948
2026;14093;PEDAGOGIA EN FILOSOFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;15;10;0;564.5;120.37;564.5;588.8;625.62;712.4;670.75;801.75;876.4;898
2026;14094;LICENCIATURA EN FILOSOFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;HUMANIDADES;10;7;0;564.5;77.4;508;541.9;581.75;621.64;624;651;692.8;754
2026;14095;PEDAGOGIA EN HISTORIA, GEOGRAFIA Y CIENCIAS SOCIALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;50;65;1;700;77.11;521;568;607;663.07;660;702.5;766.3;858.5
2026;14097;PEDAGOGIA EN MUSICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;EDUCACIÓN;20;30;1;621;93.35;487;587.45;614;670.85;645.25;738.12;784.75;900.5
2026;14098;LICENCIATURA EN CIENCIAS Y ARTES MUSICALES O LIC. M/COMPOSICION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ARTE Y ARQUITECTURA;20;30;1;518;105.05;501;528.35;585.25;655.83;642;715.5;766.75;922
2026;14099;INGENIERIA CIVIL EN CONSTRUCCION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;60;80;1;592.5;86.04;511;566.4;617.25;671.69;655.75;742;800.5;846.5
2026;14100;INGENIERIA CIVIL EN CIENCIA DE DATOS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS BÁSICAS;25;35;1;657;88.4;554;625.6;684;741.94;743;795.5;851.9;926.5
2026;14101;INGENIERIA CIVIL EN TELECOMUNICACIONES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;20;30;1;740.5;94.75;509;534.5;609;670.25;665.5;734.12;766.7;920
2026;14103;LICENCIATURA EN HISTORIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;CIENCIAS SOCIALES;35;27;0;540;90.63;498.5;533.9;540.5;624.04;609;697.75;755.9;813
2026;14104;INGENIERIA EN INFORMATICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;TECNOLOGÍA;80;100;1;660;79.15;574.5;632.55;674;729.18;715.75;797.62;833.7;935.5
